danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,hot?
0.721,0.661,2,-5.895,1,0.0334,0.11,0.0,0.241,0.738,109.021,audio_features,4eNW5iyZwK6ZgyZTojV4vI,spotify:track:4eNW5iyZwK6ZgyZTojV4vI,https://api.spotify.com/v1/tracks/4eNW5iyZwK6ZgyZTojV4vI,https://api.spotify.com/v1/audio-analysis/4eNW5iyZwK6ZgyZTojV4vI,163107,4,wer wenn nicht wir,wincent weiss,not_hot
0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,audio_features,7rpNuuoMbid56XkDsx2FjE,spotify:track:7rpNuuoMbid56XkDsx2FjE,https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE,https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE,193090,4,black and white,niall horan,not_hot
0.482,0.82,1,-4.174,1,0.111,0.0465,0.0,0.351,0.461,92.529,audio_features,1bYlEvCQVPNKXU4MmhByR6,spotify:track:1bYlEvCQVPNKXU4MmhByR6,https://api.spotify.com/v1/tracks/1bYlEvCQVPNKXU4MmhByR6,https://api.spotify.com/v1/audio-analysis/1bYlEvCQVPNKXU4MmhByR6,219231,4,mi última canción (feat. reik),lali,not_hot
0.781,0.866,5,-3.493,0,0.0867,0.216,0.0,0.101,0.864,95.993,audio_features,1wNThvd9AUiHcKrEvnDd6o,spotify:track:1wNThvd9AUiHcKrEvnDd6o,https://api.spotify.com/v1/tracks/1wNThvd9AUiHcKrEvnDd6o,https://api.spotify.com/v1/audio-analysis/1wNThvd9AUiHcKrEvnDd6o,165646,4,fresa,"tini, lalo ebratt",not_hot
0.595,0.788,11,-5.137,0,0.0734,0.0369,2.94e-06,0.0503,0.631,175.978,audio_features,4YCkvOzdE2yZPIeNb7WLfK,spotify:track:4YCkvOzdE2yZPIeNb7WLfK,https://api.spotify.com/v1/tracks/4YCkvOzdE2yZPIeNb7WLfK,https://api.spotify.com/v1/audio-analysis/4YCkvOzdE2yZPIeNb7WLfK,189474,4,kokonaan mun,adi l hasla,not_hot
0.788,0.262,4,-8.354,1,0.0419,0.586,0.0,0.117,0.719,99.859,audio_features,3rdTo5LQGou3pS2ZLxTAcQ,spotify:track:3rdTo5LQGou3pS2ZLxTAcQ,https://api.spotify.com/v1/tracks/3rdTo5LQGou3pS2ZLxTAcQ,https://api.spotify.com/v1/audio-analysis/3rdTo5LQGou3pS2ZLxTAcQ,181293,4,starving,"hailee steinfeld, grey, zedd",not_hot
0.663,0.644,8,-9.288,0,0.259,0.437,0.0365,0.137,0.229,85.034,audio_features,3qggXLkaw4Qq2fdPedhUmA,spotify:track:3qggXLkaw4Qq2fdPedhUmA,https://api.spotify.com/v1/tracks/3qggXLkaw4Qq2fdPedhUmA,https://api.spotify.com/v1/audio-analysis/3qggXLkaw4Qq2fdPedhUmA,189160,4,morgen is niet beloofd,hef,not_hot
0.514,0.128,11,-20.75,0,0.0563,0.945,0.737,0.103,0.196,126.098,audio_features,3s3vybdkzM8sHztxIEQcYr,spotify:track:3s3vybdkzM8sHztxIEQcYr,https://api.spotify.com/v1/tracks/3s3vybdkzM8sHztxIEQcYr,https://api.spotify.com/v1/audio-analysis/3s3vybdkzM8sHztxIEQcYr,85880,4,ravens,mount eerie,not_hot
0.739,0.616,7,-6.963,0,0.0338,0.252,1.93e-06,0.101,0.654,91.071,audio_features,5kkaSMcf4BFlhRRICCKZb6,spotify:track:5kkaSMcf4BFlhRRICCKZb6,https://api.spotify.com/v1/tracks/5kkaSMcf4BFlhRRICCKZb6,https://api.spotify.com/v1/audio-analysis/5kkaSMcf4BFlhRRICCKZb6,158466,4,something special,pop smoke,not_hot
0.727,0.562,5,-9.041,0,0.394,0.361,0.0,0.111,0.488,97.235,audio_features,0B6xSAOPa3hK2mQsYynFJS,spotify:track:0B6xSAOPa3hK2mQsYynFJS,https://api.spotify.com/v1/tracks/0B6xSAOPa3hK2mQsYynFJS,https://api.spotify.com/v1/audio-analysis/0B6xSAOPa3hK2mQsYynFJS,131445,4,bunte batzen,zukrai,not_hot
0.762,0.759,6,-5.576,0,0.211,0.0931,0.0,0.109,0.22,141.376,audio_features,5NMwkU694dCYy5pSVkYJuN,spotify:track:5NMwkU694dCYy5pSVkYJuN,https://api.spotify.com/v1/tracks/5NMwkU694dCYy5pSVkYJuN,https://api.spotify.com/v1/audio-analysis/5NMwkU694dCYy5pSVkYJuN,139180,4,paul chomedey de mainsoneuve,"young ratoo, 2ratoo3",not_hot
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707,4,we don't talk anymore (feat. selena gomez),charlie puth,not_hot
0.796,0.779,11,-3.293,0,0.0933,0.267,0.0,0.335,0.875,92.004,audio_features,7ckO8bTkYT5YzwzwnZ6v5a,spotify:track:7ckO8bTkYT5YzwzwnZ6v5a,https://api.spotify.com/v1/tracks/7ckO8bTkYT5YzwzwnZ6v5a,https://api.spotify.com/v1/audio-analysis/7ckO8bTkYT5YzwzwnZ6v5a,195227,4,mañana es too late,"jesse & joy, j balvin",not_hot
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4,i'm good?,hilltop hoods,not_hot
0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4,runnin,"21 savage, metro boomin",not_hot
0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-05,0.068,0.619,166.008,audio_features,3Ga6eKrUFf12ouh9Yw3v2D,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,193456,4,downtown,"anitta, j balvin",not_hot
0.813,0.542,6,-8.679,0,0.261,0.237,2.73e-05,0.0875,0.103,145.052,audio_features,6rBFbViWgbL6EbNltpHmbB,spotify:track:6rBFbViWgbL6EbNltpHmbB,https://api.spotify.com/v1/tracks/6rBFbViWgbL6EbNltpHmbB,https://api.spotify.com/v1/audio-analysis/6rBFbViWgbL6EbNltpHmbB,202081,4,金星 venus,the low mays,not_hot
0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,audio_features,19FsxX4RthRMZGfXkImdCb,spotify:track:19FsxX4RthRMZGfXkImdCb,https://api.spotify.com/v1/tracks/19FsxX4RthRMZGfXkImdCb,https://api.spotify.com/v1/audio-analysis/19FsxX4RthRMZGfXkImdCb,366880,4,loskind,biggy,not_hot
0.751,0.839,9,-3.367,1,0.054,0.11,0.0,0.0865,0.639,95.019,audio_features,05ZXXyeZFhZtA6DAP3Aw7x,spotify:track:05ZXXyeZFhZtA6DAP3Aw7x,https://api.spotify.com/v1/tracks/05ZXXyeZFhZtA6DAP3Aw7x,https://api.spotify.com/v1/audio-analysis/05ZXXyeZFhZtA6DAP3Aw7x,234366,4,loca (feat. cali y el dandee),maite perroni,not_hot
0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4,meant to be (feat. florida georgia line),bebe rexha,not_hot
0.657,0.719,1,-7.964,1,0.151,0.0701,0.0,0.0934,0.657,168.006,audio_features,5wjLh0SIZGk36IgB8NE74l,spotify:track:5wjLh0SIZGk36IgB8NE74l,https://api.spotify.com/v1/tracks/5wjLh0SIZGk36IgB8NE74l,https://api.spotify.com/v1/audio-analysis/5wjLh0SIZGk36IgB8NE74l,212000,4,นอนได้แล้ว,"the toys, f.hero",not_hot
0.696,0.881,7,-6.027,1,0.0443,0.371,0.0,0.192,0.938,96.032,audio_features,5NDjHGvZ8ZlpgZWmhRGYUM,spotify:track:5NDjHGvZ8ZlpgZWmhRGYUM,https://api.spotify.com/v1/tracks/5NDjHGvZ8ZlpgZWmhRGYUM,https://api.spotify.com/v1/audio-analysis/5NDjHGvZ8ZlpgZWmhRGYUM,215034,4,vamos pa la playa,"flowzeta, daviles de novelda",not_hot
0.497,0.74,1,-5.475,0,0.0447,0.531,0.0,0.486,0.478,76.139,audio_features,0vT797IpZpF5o1XLCnWCUL,spotify:track:0vT797IpZpF5o1XLCnWCUL,https://api.spotify.com/v1/tracks/0vT797IpZpF5o1XLCnWCUL,https://api.spotify.com/v1/audio-analysis/0vT797IpZpF5o1XLCnWCUL,207093,4,é natural (participação especial de bruno cardoso) - ao vivo,ferrugem,not_hot
0.747,0.149,0,-11.752,1,0.0324,0.92,0.0,0.105,0.606,85.049,audio_features,3LP5YM7IMwmffWXPE1VBf1,spotify:track:3LP5YM7IMwmffWXPE1VBf1,https://api.spotify.com/v1/tracks/3LP5YM7IMwmffWXPE1VBf1,https://api.spotify.com/v1/audio-analysis/3LP5YM7IMwmffWXPE1VBf1,99753,4,sólskin,hafdís huld,not_hot
0.912,0.626,2,-6.5,1,0.107,0.0112,4.09e-06,0.112,0.698,142.001,audio_features,6Vk1e6MVqf77dPgsJtekP6,spotify:track:6Vk1e6MVqf77dPgsJtekP6,https://api.spotify.com/v1/tracks/6Vk1e6MVqf77dPgsJtekP6,https://api.spotify.com/v1/audio-analysis/6Vk1e6MVqf77dPgsJtekP6,206197,4,flossy,"fy, lil barty",not_hot
0.55,0.49,2,-10.732,1,0.0572,0.368,9.96e-05,0.917,0.609,74.656,audio_features,2GpBrAoCwt48fxjgjlzMd4,spotify:track:2GpBrAoCwt48fxjgjlzMd4,https://api.spotify.com/v1/tracks/2GpBrAoCwt48fxjgjlzMd4,https://api.spotify.com/v1/audio-analysis/2GpBrAoCwt48fxjgjlzMd4,432040,4,hotel california - 2013 remaster,eagles,not_hot
0.492,0.116,2,-15.15,0,0.0379,0.899,1.93e-06,0.0889,0.434,111.787,audio_features,6XQHlsNu6so4PdglFkJQRJ,spotify:track:6XQHlsNu6so4PdglFkJQRJ,https://api.spotify.com/v1/tracks/6XQHlsNu6so4PdglFkJQRJ,https://api.spotify.com/v1/audio-analysis/6XQHlsNu6so4PdglFkJQRJ,149707,4,"city of stars - from ""la la land"" soundtrack","ryan gosling, emma stone",not_hot
0.637,0.366,4,-12.863,0,0.425,0.411,0.0,0.0991,0.332,131.138,audio_features,0gzwa0yJncSs29DjXajA5i,spotify:track:0gzwa0yJncSs29DjXajA5i,https://api.spotify.com/v1/tracks/0gzwa0yJncSs29DjXajA5i,https://api.spotify.com/v1/audio-analysis/0gzwa0yJncSs29DjXajA5i,191679,4,tou bem (feat. lhast),profjam,not_hot
0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,2j5hsQvApottzvTn4pFJWF,spotify:track:2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/audio-analysis/2j5hsQvApottzvTn4pFJWF,199849,4,what lovers do (feat. sza),maroon 5,not_hot
0.683,0.798,11,-5.708,0,0.145,0.0399,5.8e-06,0.303,0.715,174.033,audio_features,2n8pUhnvZagtnrtANUdQlF,spotify:track:2n8pUhnvZagtnrtANUdQlF,https://api.spotify.com/v1/tracks/2n8pUhnvZagtnrtANUdQlF,https://api.spotify.com/v1/audio-analysis/2n8pUhnvZagtnrtANUdQlF,206333,4,vlizam i garmya,"tedi aleksandrova, ilian",not_hot
0.761,0.652,0,-6.428,1,0.193,0.387,6.15e-06,0.214,0.255,159.921,audio_features,5EuCh2ShBqepkVjFZv1AtO,spotify:track:5EuCh2ShBqepkVjFZv1AtO,https://api.spotify.com/v1/tracks/5EuCh2ShBqepkVjFZv1AtO,https://api.spotify.com/v1/audio-analysis/5EuCh2ShBqepkVjFZv1AtO,187125,4,веселая песня,"egor kreed, morgenshtern",not_hot
0.499,0.695,6,-9.452,1,0.113,0.333,2.85e-06,0.659,0.235,131.006,audio_features,1Adhz5VVDZxhojOLfQQUxa,spotify:track:1Adhz5VVDZxhojOLfQQUxa,https://api.spotify.com/v1/tracks/1Adhz5VVDZxhojOLfQQUxa,https://api.spotify.com/v1/audio-analysis/1Adhz5VVDZxhojOLfQQUxa,183920,4,not around,nova,not_hot
0.619,0.696,7,-6.269,0,0.0315,1.89e-05,0.00555,0.38,0.727,125.986,audio_features,1E2WTcYLP1dFe1tiGDwRmT,spotify:track:1E2WTcYLP1dFe1tiGDwRmT,https://api.spotify.com/v1/tracks/1E2WTcYLP1dFe1tiGDwRmT,https://api.spotify.com/v1/audio-analysis/1E2WTcYLP1dFe1tiGDwRmT,219720,4,dance macabre,ghost,not_hot
0.687,0.828,6,-7.911,0,0.457,0.523,0.0,0.34,0.0987,159.933,audio_features,78L2RUFISfqkmZMTCLYQJC,spotify:track:78L2RUFISfqkmZMTCLYQJC,https://api.spotify.com/v1/tracks/78L2RUFISfqkmZMTCLYQJC,https://api.spotify.com/v1/audio-analysis/78L2RUFISfqkmZMTCLYQJC,301573,4,100 dni do matury,mata,not_hot
0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402,audio_features,5SAEMjVQbmin3g7b0RG6me,spotify:track:5SAEMjVQbmin3g7b0RG6me,https://api.spotify.com/v1/tracks/5SAEMjVQbmin3g7b0RG6me,https://api.spotify.com/v1/audio-analysis/5SAEMjVQbmin3g7b0RG6me,347440,4,koptereid,5miinust,not_hot
0.744,0.82,8,-5.203,0,0.229,0.00301,0.337,0.107,0.742,190.104,audio_features,1mGxiXPxKIuItW4D2eVgjI,spotify:track:1mGxiXPxKIuItW4D2eVgjI,https://api.spotify.com/v1/tracks/1mGxiXPxKIuItW4D2eVgjI,https://api.spotify.com/v1/audio-analysis/1mGxiXPxKIuItW4D2eVgjI,122543,4,susurro riddim,lastmonday,not_hot
0.845,0.643,8,-8.844,1,0.24,0.156,2.57e-05,0.129,0.583,150.019,audio_features,7cIfvmnvV0hiB1Jka4xsYU,spotify:track:7cIfvmnvV0hiB1Jka4xsYU,https://api.spotify.com/v1/tracks/7cIfvmnvV0hiB1Jka4xsYU,https://api.spotify.com/v1/audio-analysis/7cIfvmnvV0hiB1Jka4xsYU,179500,4,bag un blunt,"ian, azteca",not_hot
0.779,0.576,11,-5.527,0,0.0435,0.483,0.0,0.176,0.891,121.938,audio_features,48lm2sNdS1rlteMIwLyhJF,spotify:track:48lm2sNdS1rlteMIwLyhJF,https://api.spotify.com/v1/tracks/48lm2sNdS1rlteMIwLyhJF,https://api.spotify.com/v1/audio-analysis/48lm2sNdS1rlteMIwLyhJF,201093,4,there's nothing holdin' me back,shawn mendes,not_hot
0.513,0.648,5,-7.714,0,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,audio_features,7HwcH5CiJzuUzspuOqOJQa,spotify:track:7HwcH5CiJzuUzspuOqOJQa,https://api.spotify.com/v1/tracks/7HwcH5CiJzuUzspuOqOJQa,https://api.spotify.com/v1/audio-analysis/7HwcH5CiJzuUzspuOqOJQa,207966,4,"baby, you make me crazy",sam smith,not_hot
0.395,0.813,1,-4.047,0,0.125,0.696,0.0,0.2,0.878,67.988,audio_features,0loTmVjK294ANi8tcGMckT,spotify:track:0loTmVjK294ANi8tcGMckT,https://api.spotify.com/v1/tracks/0loTmVjK294ANi8tcGMckT,https://api.spotify.com/v1/audio-analysis/0loTmVjK294ANi8tcGMckT,152677,3,ابتسم لي,fahed bin fasla,not_hot
0.651,0.655,2,-6.652,1,0.373,0.139,1.45e-06,0.104,0.393,78.665,audio_features,5FGtzUgxycYideaPBFdkaV,spotify:track:5FGtzUgxycYideaPBFdkaV,https://api.spotify.com/v1/tracks/5FGtzUgxycYideaPBFdkaV,https://api.spotify.com/v1/audio-analysis/5FGtzUgxycYideaPBFdkaV,183829,4,berlin lebt,capital bra,not_hot
0.616,0.502,10,-9.671,0,0.14,0.524,0.0,0.111,0.416,86.978,audio_features,01RXikj6GGYiDtqIJuV3jr,spotify:track:01RXikj6GGYiDtqIJuV3jr,https://api.spotify.com/v1/tracks/01RXikj6GGYiDtqIJuV3jr,https://api.spotify.com/v1/audio-analysis/01RXikj6GGYiDtqIJuV3jr,199877,4,心配性,klan aileen,not_hot
0.749,0.515,4,-10.166,0,0.0464,0.0197,0.0,0.133,0.453,95.968,audio_features,0Qo1cMj2D4Rw4JlSIIImJT,spotify:track:0Qo1cMj2D4Rw4JlSIIImJT,https://api.spotify.com/v1/tracks/0Qo1cMj2D4Rw4JlSIIImJT,https://api.spotify.com/v1/audio-analysis/0Qo1cMj2D4Rw4JlSIIImJT,130000,4,happy ever after (zero hour),foo fighters,not_hot
0.674,0.688,11,-5.029,0,0.246,0.303,0.0,0.14,0.606,99.541,audio_features,7Lh7cJzYuo4U5Uq687rLSm,spotify:track:7Lh7cJzYuo4U5Uq687rLSm,https://api.spotify.com/v1/tracks/7Lh7cJzYuo4U5Uq687rLSm,https://api.spotify.com/v1/audio-analysis/7Lh7cJzYuo4U5Uq687rLSm,252860,4,yo darlin',"nsg, geko",not_hot
0.473,0.767,9,-6.504,1,0.0327,0.0022,0.00378,0.467,0.241,149.769,audio_features,6Ow4s3uK9EJXZb6Gw8ZYfY,spotify:track:6Ow4s3uK9EJXZb6Gw8ZYfY,https://api.spotify.com/v1/tracks/6Ow4s3uK9EJXZb6Gw8ZYfY,https://api.spotify.com/v1/audio-analysis/6Ow4s3uK9EJXZb6Gw8ZYfY,180667,4,play,"k-391, alan walker, tungevaag, mangoo",not_hot
0.881,0.848,1,-3.747,0,0.0987,0.353,0.0,0.272,0.848,115.001,audio_features,1txKMRTXE0Gh3aQVSHxmwY,spotify:track:1txKMRTXE0Gh3aQVSHxmwY,https://api.spotify.com/v1/tracks/1txKMRTXE0Gh3aQVSHxmwY,https://api.spotify.com/v1/audio-analysis/1txKMRTXE0Gh3aQVSHxmwY,205173,4,te quiero más,"tini, nacho",not_hot
0.748,0.529,4,-7.209,0,0.0333,0.07,0.00817,0.317,0.715,124.961,audio_features,0Hfc4JQuOCOnSorBMazlpL,spotify:track:0Hfc4JQuOCOnSorBMazlpL,https://api.spotify.com/v1/tracks/0Hfc4JQuOCOnSorBMazlpL,https://api.spotify.com/v1/audio-analysis/0Hfc4JQuOCOnSorBMazlpL,214588,4,один,verbee,not_hot
0.706,0.844,6,-4.054,0,0.0737,0.0222,0.0,0.355,0.762,100.005,audio_features,6VUJQqyeQhAZHkQbSDqLtI,spotify:track:6VUJQqyeQhAZHkQbSDqLtI,https://api.spotify.com/v1/tracks/6VUJQqyeQhAZHkQbSDqLtI,https://api.spotify.com/v1/audio-analysis/6VUJQqyeQhAZHkQbSDqLtI,204667,4,la cintura,alvaro soler,not_hot
0.63,0.901,4,-3.806,1,0.0476,0.0422,0.000615,0.35,0.587,120.022,audio_features,0AZJDOGsRHnR9GEMWqzOiP,spotify:track:0AZJDOGsRHnR9GEMWqzOiP,https://api.spotify.com/v1/tracks/0AZJDOGsRHnR9GEMWqzOiP,https://api.spotify.com/v1/audio-analysis/0AZJDOGsRHnR9GEMWqzOiP,204000,4,castles,freya ridings,not_hot
0.72,0.885,5,-4.084,1,0.0486,0.196,1.39e-05,0.208,0.507,90.001,audio_features,3rRmAfg16bRflXbEvygkNK,spotify:track:3rRmAfg16bRflXbEvygkNK,https://api.spotify.com/v1/tracks/3rRmAfg16bRflXbEvygkNK,https://api.spotify.com/v1/audio-analysis/3rRmAfg16bRflXbEvygkNK,246000,4,"нито ял, нито спал","galin, adam, danna",not_hot
0.666,0.603,1,-5.671,1,0.0763,0.497,0.0,0.112,0.262,102.94,audio_features,6b2mfHMqWCA74XmUuVJm8r,spotify:track:6b2mfHMqWCA74XmUuVJm8r,https://api.spotify.com/v1/tracks/6b2mfHMqWCA74XmUuVJm8r,https://api.spotify.com/v1/audio-analysis/6b2mfHMqWCA74XmUuVJm8r,141413,4,i know,post malone,not_hot
0.579,0.0945,3,-18.377,1,0.0396,0.705,4.27e-06,0.0817,0.353,123.994,audio_features,3h7NZT1CATbn4GqUs51vwf,spotify:track:3h7NZT1CATbn4GqUs51vwf,https://api.spotify.com/v1/tracks/3h7NZT1CATbn4GqUs51vwf,https://api.spotify.com/v1/audio-analysis/3h7NZT1CATbn4GqUs51vwf,170277,4,door de wind,"miss montreal, beste zangers",not_hot
0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,audio_features,5tz69p7tJuGPeMGwNTxYuV,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173,4,1-800-273-8255,"logic, alessia cara, khalid",not_hot
0.593,0.677,4,-10.522,0,0.0503,0.598,0.151,0.112,0.771,124.668,audio_features,5yoNAAIoULdymXPrO7a6ZP,spotify:track:5yoNAAIoULdymXPrO7a6ZP,https://api.spotify.com/v1/tracks/5yoNAAIoULdymXPrO7a6ZP,https://api.spotify.com/v1/audio-analysis/5yoNAAIoULdymXPrO7a6ZP,289293,4,cebuana,karencitta,not_hot
0.71,0.669,1,-7.331,1,0.251,0.0661,9.76e-05,0.283,0.26,100.042,audio_features,1imtCbjVIxYIkurjkye7Dg,spotify:track:1imtCbjVIxYIkurjkye7Dg,https://api.spotify.com/v1/tracks/1imtCbjVIxYIkurjkye7Dg,https://api.spotify.com/v1/audio-analysis/1imtCbjVIxYIkurjkye7Dg,233699,4,fame (feat. raf camora),kontra k,not_hot
0.522,0.574,9,-5.225,0,0.0317,0.224,0.0,0.108,0.176,84.044,audio_features,133ocfbXXG4HTk76qgSeUb,spotify:track:133ocfbXXG4HTk76qgSeUb,https://api.spotify.com/v1/tracks/133ocfbXXG4HTk76qgSeUb,https://api.spotify.com/v1/audio-analysis/133ocfbXXG4HTk76qgSeUb,261543,4,we are bulletproof : the eternal,bts,not_hot
0.906,0.662,3,-6.707,0,0.319,0.248,0.0,0.067,0.863,100.035,audio_features,7piIo15vVy3ULGXSpFs5xc,spotify:track:7piIo15vVy3ULGXSpFs5xc,https://api.spotify.com/v1/tracks/7piIo15vVy3ULGXSpFs5xc,https://api.spotify.com/v1/audio-analysis/7piIo15vVy3ULGXSpFs5xc,155414,4,mambo salentino,"boomdabash, alessandra amoroso",not_hot
0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,audio_features,75ls0gurX68lUmMjE7QcsE,spotify:track:75ls0gurX68lUmMjE7QcsE,https://api.spotify.com/v1/tracks/75ls0gurX68lUmMjE7QcsE,https://api.spotify.com/v1/audio-analysis/75ls0gurX68lUmMjE7QcsE,169973,4,all the kids are depressed,jeremy zucker,not_hot
0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4,god is a woman,ariana grande,not_hot
0.276,0.0478,0,-20.804,0,0.0346,0.937,0.896,0.112,0.0398,86.837,audio_features,571q3AUfkGrLeSnyZEqNfy,spotify:track:571q3AUfkGrLeSnyZEqNfy,https://api.spotify.com/v1/tracks/571q3AUfkGrLeSnyZEqNfy,https://api.spotify.com/v1/audio-analysis/571q3AUfkGrLeSnyZEqNfy,136107,3,caro,bad bunny,not_hot
0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,audio_features,43ZyHQITOjhciSUUNPVRHc,spotify:track:43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc,124056,4,gucci gang,lil pump,not_hot
0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,audio_features,3pJfnBjO3kjudEchcPEDxS,spotify:track:3pJfnBjO3kjudEchcPEDxS,https://api.spotify.com/v1/tracks/3pJfnBjO3kjudEchcPEDxS,https://api.spotify.com/v1/audio-analysis/3pJfnBjO3kjudEchcPEDxS,288600,4,afuera,caifanes,not_hot
0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,hello (feat. a boogie wit da hoodie),pop smoke,not_hot
0.751,0.776,5,-4.086,0,0.0581,0.105,0.0,0.318,0.551,112.963,audio_features,31D07bXGHwjnkt7Ayq38Z4,spotify:track:31D07bXGHwjnkt7Ayq38Z4,https://api.spotify.com/v1/tracks/31D07bXGHwjnkt7Ayq38Z4,https://api.spotify.com/v1/audio-analysis/31D07bXGHwjnkt7Ayq38Z4,204920,4,מפחד עלייך,"miri mesika, e-z",not_hot
0.78,0.209,6,-12.2,1,0.0334,0.828,0.000167,0.106,0.644,97.009,audio_features,71NQP11KgFDEJzzrks7wcn,spotify:track:71NQP11KgFDEJzzrks7wcn,https://api.spotify.com/v1/tracks/71NQP11KgFDEJzzrks7wcn,https://api.spotify.com/v1/audio-analysis/71NQP11KgFDEJzzrks7wcn,241733,4,kkeb,andre hehanussa,not_hot
0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,0QIjsbm2fh1cJ45XO9eGqq,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665,4,wake up in the sky,"gucci mane, bruno mars, kodak black",not_hot
0.587,0.557,6,-8.824,1,0.106,0.427,0.0,0.103,0.395,159.914,audio_features,04UzZSWfw8hkK832P27QLq,spotify:track:04UzZSWfw8hkK832P27QLq,https://api.spotify.com/v1/tracks/04UzZSWfw8hkK832P27QLq,https://api.spotify.com/v1/audio-analysis/04UzZSWfw8hkK832P27QLq,177750,4,yaari,"nikk, avneet kaur",not_hot
